Player,Rank,Sets_Won,Games_Won,Aces,DoubleFaults,FirstServes_Won,FirstServes_In,SecondServes_Won,SecondServes_In,BreakPoints_Won,BreakPoints,ReturnPoints_Won,ReturnPoints_Faced,TotalPoints_Won,won_game?,FirstServes_ratio,SecondServes_ratio,BreakPoints_ratio,ReturnPoints_ratio,datetime,year,Tournament,Round_Description,Court_Surface,Total_Serves,Aces%,ServesWon%
Naomi Osaka,72.0,2.0,12,12.0,2.0,33.0,42.0,8.0,19.0,3.0,3.0,18.0,48.0,59.0,1,0.7857142857142857,0.42105263157894735,1.0,0.375,2018-01-15,2018,"Australian Open, Melbourne",Third Round,Hard,61.0,0.19672131147540983,0.6721311475409836
Barbora Strycova,24.0,2.0,12,5.0,1.0,28.0,35.0,9.0,17.0,4.0,5.0,17.0,40.0,58.0,1,0.8,0.5294117647058824,0.8,0.425,2018-01-15,2018,"Australian Open, Melbourne",Third Round,Hard,52.0,0.09615384615384616,0.7115384615384616
Anett Kontaveit,33.0,2.0,13,6.0,7.0,26.0,46.0,6.0,24.0,9.0,20.0,48.0,95.0,84.0,1,0.5652173913043478,0.25,0.45,0.5052631578947369,2018-01-15,2018,"Australian Open, Melbourne",Third Round,Hard,70.0,0.08571428571428572,0.45714285714285713
Elina Svitolina,4.0,2.0,12,5.0,0.0,21.0,27.0,7.0,11.0,5.0,8.0,21.0,54.0,58.0,1,0.7777777777777778,0.6363636363636364,0.625,0.3888888888888889,2018-01-15,2018,"Australian Open, Melbourne",Third Round,Hard,38.0,0.13157894736842105,0.7368421052631579
Angelique Kerber,16.0,2.0,17,3.0,0.0,39.0,60.0,16.0,24.0,6.0,13.0,47.0,109.0,107.0,1,0.65,0.6666666666666666,0.46153846153846156,0.43119266055045874,2018-01-15,2018,"Australian Open, Melbourne",Fourth Round,Hard,84.0,0.03571428571428571,0.6547619047619048
Karolina Pliskova,6.0,2.0,18,4.0,1.0,44.0,67.0,18.0,32.0,6.0,18.0,50.0,116.0,114.0,1,0.6567164179104478,0.5625,0.3333333333333333,0.43103448275862066,2018-01-15,2018,"Australian Open, Melbourne",Fourth Round,Hard,99.0,0.04040404040404041,0.6262626262626263
Caroline Wozniacki,2.0,2.0,12,2.0,3.0,24.0,31.0,5.0,12.0,5.0,9.0,25.0,43.0,56.0,1,0.7741935483870968,0.4166666666666667,0.5555555555555556,0.5813953488372093,2018-01-15,2018,"Australian Open, Melbourne",Fourth Round,Hard,43.0,0.046511627906976744,0.6744186046511628
Elise Mertens,37.0,2.0,14,9.0,6.0,42.0,57.0,11.0,29.0,5.0,12.0,35.0,85.0,92.0,1,0.7368421052631579,0.3793103448275862,0.4166666666666667,0.4117647058823529,2018-01-15,2018,"Australian Open, Melbourne",Fourth Round,Hard,86.0,0.10465116279069768,0.6162790697674418
Madison Keys,20.0,2.0,12,9.0,3.0,29.0,37.0,11.0,25.0,5.0,8.0,28.0,54.0,70.0,1,0.7837837837837838,0.44,0.625,0.5185185185185185,2018-01-15,2018,"Australian Open, Melbourne",Fourth Round,Hard,62.0,0.14516129032258066,0.6451612903225806
Elina Svitolina,4.0,2.0,12,7.0,2.0,19.0,24.0,9.0,20.0,6.0,12.0,33.0,59.0,64.0,1,0.7916666666666666,0.45,0.5,0.559322033898305,2018-01-15,2018,"Australian Open, Melbourne",Fourth Round,Hard,44.0,0.1590909090909091,0.6363636363636364
Carla Suarez Navarro,39.0,2.0,18,2.0,1.0,51.0,85.0,21.0,33.0,5.0,16.0,39.0,112.0,117.0,1,0.6,0.6363636363636364,0.3125,0.3482142857142857,2018-01-15,2018,"Australian Open, Melbourne",Fourth Round,Hard,118.0,0.01694915254237288,0.6101694915254238
Simona Halep,1.0,2.0,12,2.0,1.0,28.0,43.0,12.0,22.0,5.0,7.0,29.0,60.0,70.0,1,0.6511627906976745,0.5454545454545454,0.7142857142857143,0.48333333333333334,2018-01-15,2018,"Australian Open, Melbourne",Fourth Round,Hard,65.0,0.03076923076923077,0.6153846153846154
Caroline Wozniacki,2.0,2.0,18,10.0,1.0,40.0,57.0,19.0,33.0,6.0,7.0,39.0,84.0,98.0,1,0.7017543859649122,0.5757575757575758,0.8571428571428571,0.4642857142857143,2018-01-15,2018,"Australian Open, Melbourne",Quarter-finals,Hard,90.0,0.1111111111111111,0.6555555555555556
Simona Halep,1.0,2.0,12,0.0,4.0,26.0,34.0,9.0,20.0,5.0,10.0,31.0,64.0,69.0,1,0.7647058823529411,0.45,0.5,0.484375,2018-01-15,2018,"Australian Open, Melbourne",Quarter-finals,Hard,54.0,0.0,0.6481481481481481
Elise Mertens,37.0,2.0,12,2.0,2.0,22.0,33.0,11.0,17.0,5.0,9.0,28.0,52.0,61.0,1,0.6666666666666666,0.6470588235294118,0.5555555555555556,0.5384615384615384,2018-01-15,2018,"Australian Open, Melbourne",Quarter-finals,Hard,50.0,0.04,0.66
Angelique Kerber,16.0,2.0,12,1.0,1.0,19.0,23.0,7.0,16.0,6.0,9.0,24.0,46.0,54.0,1,0.8260869565217391,0.4375,0.6666666666666666,0.5217391304347826,2018-01-15,2018,"Australian Open, Melbourne",Quarter-finals,Hard,39.0,0.02564102564102564,0.6666666666666666
Simona Halep,1.0,2.0,19,6.0,3.0,42.0,63.0,10.0,30.0,9.0,22.0,64.0,126.0,116.0,1,0.6666666666666666,0.3333333333333333,0.4090909090909091,0.5079365079365079,2018-01-15,2018,"Australian Open, Melbourne",Semi-finals,Hard,93.0,0.06451612903225806,0.5591397849462365
Caroline Wozniacki,2.0,2.0,13,7.0,5.0,37.0,44.0,16.0,30.0,2.0,5.0,24.0,67.0,79.0,1,0.8409090909090909,0.5333333333333333,0.4,0.3582089552238806,2018-01-15,2018,"Australian Open, Melbourne",Semi-finals,Hard,74.0,0.0945945945945946,0.7162162162162162
Caroline Wozniacki,2.0,2.0,16,2.0,6.0,39.0,59.0,22.0,43.0,5.0,14.0,48.0,116.0,110.0,1,0.6610169491525424,0.5116279069767442,0.35714285714285715,0.41379310344827586,2018-01-15,2018,"Australian Open, Melbourne",Finals,Hard,102.0,0.0196078431372549,0.5980392156862745
Kristina Mladenovic,13.0,2.0,12,4.0,6.0,25.0,29.0,12.0,22.0,3.0,7.0,26.0,62.0,63.0,1,0.8620689655172413,0.5454545454545454,0.42857142857142855,0.41935483870967744,2018-02-12,2018,Doha,First Round,Hard,51.0,0.0784313725490196,0.7254901960784313
Monica Niculescu,92.0,2.0,16,0.0,2.0,42.0,76.0,14.0,25.0,7.0,8.0,45.0,87.0,101.0,1,0.5526315789473685,0.56,0.875,0.5172413793103449,2018-02-12,2018,Doha,First Round,Hard,101.0,0.0,0.5544554455445545
Carla Suarez Navarro,29.0,2.0,15,0.0,2.0,37.0,58.0,17.0,36.0,7.0,9.0,41.0,79.0,95.0,1,0.6379310344827587,0.4722222222222222,0.7777777777777778,0.5189873417721519,2018-02-12,2018,Doha,First Round,Hard,94.0,0.0,0.574468085106383
Julia Goerges,10.0,2.0,13,7.0,3.0,28.0,32.0,10.0,19.0,4.0,4.0,23.0,50.0,61.0,1,0.875,0.5263157894736842,1.0,0.46,2018-02-12,2018,Doha,First Round,Hard,51.0,0.13725490196078433,0.7450980392156863
Carina Witthoeft,52.0,2.0,12,0.0,1.0,27.0,32.0,6.0,10.0,4.0,11.0,26.0,51.0,59.0,1,0.84375,0.6,0.36363636363636365,0.5098039215686274,2018-02-12,2018,Doha,First Round,Hard,42.0,0.0,0.7857142857142857
Anna Blinkova,164.0,2.0,12,0.0,4.0,25.0,32.0,11.0,23.0,5.0,11.0,26.0,50.0,62.0,1,0.78125,0.4782608695652174,0.45454545454545453,0.52,2018-02-12,2018,Doha,First Round,Hard,55.0,0.0,0.6545454545454545
Ekaterina Makarova,36.0,2.0,13,2.0,1.0,24.0,35.0,11.0,19.0,6.0,9.0,30.0,55.0,65.0,1,0.6857142857142857,0.5789473684210527,0.6666666666666666,0.5454545454545454,2018-02-12,2018,Doha,First Round,Hard,54.0,0.037037037037037035,0.6481481481481481
Petra Kvitova,21.0,2.0,12,4.0,2.0,26.0,36.0,4.0,12.0,6.0,7.0,26.0,38.0,56.0,1,0.7222222222222222,0.3333333333333333,0.8571428571428571,0.6842105263157895,2018-02-12,2018,Doha,First Round,Hard,48.0,0.08333333333333333,0.625
Samantha Stosur,44.0,2.0,12,2.0,4.0,27.0,32.0,9.0,18.0,4.0,5.0,28.0,58.0,64.0,1,0.84375,0.5,0.8,0.4827586206896552,2018-02-12,2018,Doha,First Round,Hard,50.0,0.04,0.72
Dominika Cibulkova,30.0,2.0,13,2.0,3.0,26.0,38.0,18.0,34.0,3.0,10.0,35.0,85.0,79.0,1,0.6842105263157895,0.5294117647058824,0.3,0.4117647058823529,2018-02-12,2018,Doha,First Round,Hard,72.0,0.027777777777777776,0.6111111111111112
Magdalena Rybarikova,18.0,2.0,12,4.0,1.0,18.0,25.0,12.0,19.0,6.0,10.0,31.0,53.0,61.0,1,0.72,0.631578947368421,0.6,0.5849056603773585,2018-02-12,2018,Doha,First Round,Hard,44.0,0.09090909090909091,0.6818181818181818
Madison Keys,14.0,2.0,12,2.0,4.0,25.0,31.0,11.0,19.0,4.0,5.0,22.0,43.0,58.0,1,0.8064516129032258,0.5789473684210527,0.8,0.5116279069767442,2018-02-12,2018,Doha,First Round,Hard,50.0,0.04,0.72
Agnieszka Radwanska,33.0,2.0,16,2.0,1.0,34.0,53.0,19.0,40.0,6.0,15.0,53.0,114.0,106.0,1,0.6415094339622641,0.475,0.4,0.4649122807017544,2018-02-12,2018,Doha,First Round,Hard,93.0,0.021505376344086023,0.5698924731182796
Mihaela Buzarnescu,43.0,2.0,13,0.0,1.0,23.0,45.0,18.0,29.0,6.0,17.0,40.0,79.0,81.0,1,0.5111111111111111,0.6206896551724138,0.35294117647058826,0.5063291139240507,2018-02-12,2018,Doha,First Round,Hard,74.0,0.0,0.5540540540540541
Elise Mertens,20.0,2.0,14,4.0,8.0,30.0,43.0,15.0,35.0,6.0,12.0,35.0,69.0,80.0,1,0.6976744186046512,0.42857142857142855,0.5,0.5072463768115942,2018-02-12,2018,Doha,First Round,Hard,78.0,0.05128205128205128,0.5769230769230769
Barbora Strycova,25.0,2.0,12,3.0,2.0,31.0,48.0,19.0,27.0,2.0,10.0,28.0,70.0,78.0,1,0.6458333333333334,0.7037037037037037,0.2,0.4,2018-02-12,2018,Doha,First Round,Hard,75.0,0.04,0.6666666666666666
Ying-Ying Duan,105.0,2.0,12,2.0,0.0,34.0,42.0,4.0,9.0,3.0,4.0,26.0,56.0,64.0,1,0.8095238095238095,0.4444444444444444,0.75,0.4642857142857143,2018-02-12,2018,Doha,First Round,Hard,51.0,0.0392156862745098,0.7450980392156863
Marketa Vondrousova,58.0,2.0,12,2.0,8.0,24.0,27.0,10.0,26.0,5.0,7.0,25.0,42.0,59.0,1,0.8888888888888888,0.38461538461538464,0.7142857142857143,0.5952380952380952,2018-02-12,2018,Doha,First Round,Hard,53.0,0.03773584905660377,0.6415094339622641
Alize Cornet,39.0,2.0,12,2.0,3.0,23.0,35.0,13.0,22.0,5.0,9.0,24.0,42.0,60.0,1,0.6571428571428571,0.5909090909090909,0.5555555555555556,0.5714285714285714,2018-02-12,2018,Doha,First Round,Hard,57.0,0.03508771929824561,0.631578947368421
Anastasija Sevastova,15.0,2.0,12,4.0,1.0,23.0,38.0,10.0,30.0,8.0,13.0,40.0,64.0,73.0,1,0.6052631578947368,0.3333333333333333,0.6153846153846154,0.625,2018-02-12,2018,Doha,First Round,Hard,68.0,0.058823529411764705,0.4852941176470588
Sorana Cirstea,38.0,2.0,12,1.0,1.0,23.0,28.0,13.0,25.0,4.0,8.0,25.0,49.0,61.0,1,0.8214285714285714,0.52,0.5,0.5102040816326531,2018-02-12,2018,Doha,First Round,Hard,53.0,0.018867924528301886,0.6792452830188679
Johanna Konta,11.0,2.0,13,3.0,2.0,30.0,45.0,6.0,16.0,6.0,8.0,34.0,63.0,70.0,1,0.6666666666666666,0.375,0.75,0.5396825396825397,2018-02-12,2018,Doha,First Round,Hard,61.0,0.04918032786885246,0.5901639344262295
Naomi Osaka,51.0,2.0,12,3.0,2.0,26.0,35.0,11.0,21.0,4.0,5.0,26.0,47.0,63.0,1,0.7428571428571429,0.5238095238095238,0.8,0.5531914893617021,2018-02-12,2018,Doha,First Round,Hard,56.0,0.05357142857142857,0.6607142857142857
Catherine Cartan Bellis,48.0,2.0,11,0.0,5.0,29.0,42.0,12.0,27.0,4.0,8.0,28.0,52.0,69.0,1,0.6904761904761905,0.4444444444444444,0.5,0.5384615384615384,2018-02-12,2018,Doha,First Round,Hard,69.0,0.0,0.5942028985507246
Angelique Kerber,9.0,2.0,12,1.0,2.0,23.0,31.0,6.0,9.0,5.0,8.0,26.0,50.0,55.0,1,0.7419354838709677,0.6666666666666666,0.625,0.52,2018-02-12,2018,Doha,Second Round,Hard,40.0,0.025,0.725
Julia Goerges,10.0,2.0,15,5.0,4.0,31.0,43.0,26.0,47.0,4.0,7.0,31.0,75.0,88.0,1,0.7209302325581395,0.5531914893617021,0.5714285714285714,0.41333333333333333,2018-02-12,2018,Doha,Second Round,Hard,90.0,0.05555555555555555,0.6333333333333333
Simona Halep,2.0,2.0,12,4.0,3.0,21.0,29.0,16.0,29.0,5.0,8.0,34.0,60.0,71.0,1,0.7241379310344828,0.5517241379310345,0.625,0.5666666666666667,2018-02-12,2018,Doha,Second Round,Hard,58.0,0.06896551724137931,0.6379310344827587
Caroline Garcia,7.0,2.0,18,10.0,3.0,39.0,52.0,14.0,29.0,7.0,11.0,41.0,80.0,94.0,1,0.75,0.4827586206896552,0.6363636363636364,0.5125,2018-02-12,2018,Doha,Second Round,Hard,81.0,0.12345679012345678,0.654320987654321
Karolina Pliskova,5.0,2.0,12,5.0,3.0,18.0,25.0,13.0,23.0,5.0,12.0,31.0,53.0,62.0,1,0.72,0.5652173913043478,0.4166666666666667,0.5849056603773585,2018-02-12,2018,Doha,Second Round,Hard,48.0,0.10416666666666667,0.6458333333333334
Johanna Konta,11.0,2.0,12,7.0,3.0,26.0,36.0,9.0,16.0,5.0,16.0,40.0,75.0,75.0,1,0.7222222222222222,0.5625,0.3125,0.5333333333333333,2018-02-12,2018,Doha,Second Round,Hard,52.0,0.1346153846153846,0.6730769230769231
Monica Niculescu,92.0,2.0,15,1.0,2.0,34.0,65.0,7.0,16.0,9.0,16.0,50.0,89.0,91.0,1,0.5230769230769231,0.4375,0.5625,0.5617977528089888,2018-02-12,2018,Doha,Second Round,Hard,81.0,0.012345679012345678,0.5061728395061729
Petra Kvitova,21.0,2.0,18,4.0,8.0,46.0,70.0,13.0,33.0,7.0,16.0,54.0,113.0,113.0,1,0.6571428571428571,0.3939393939393939,0.4375,0.4778761061946903,2018-02-12,2018,Doha,Second Round,Hard,103.0,0.038834951456310676,0.5728155339805825
Garbine Muguruza,4.0,2.0,12,2.0,2.0,30.0,45.0,9.0,18.0,4.0,10.0,35.0,74.0,74.0,1,0.6666666666666666,0.5,0.4,0.47297297297297297,2018-02-12,2018,Doha,Second Round,Hard,63.0,0.031746031746031744,0.6190476190476191
Anna Blinkova,164.0,2.0,12,0.0,2.0,20.0,34.0,10.0,17.0,6.0,11.0,32.0,58.0,62.0,1,0.5882352941176471,0.5882352941176471,0.5454545454545454,0.5517241379310345,2018-02-12,2018,Doha,Second Round,Hard,51.0,0.0,0.5882352941176471
Catherine Cartan Bellis,48.0,2.0,14,1.0,0.0,30.0,44.0,13.0,26.0,5.0,7.0,37.0,74.0,80.0,1,0.6818181818181818,0.5,0.7142857142857143,0.5,2018-02-12,2018,Doha,Second Round,Hard,70.0,0.014285714285714285,0.6142857142857143
Caroline Wozniacki,1.0,2.0,12,2.0,4.0,23.0,28.0,5.0,14.0,6.0,12.0,28.0,43.0,56.0,1,0.8214285714285714,0.35714285714285715,0.5,0.6511627906976745,2018-02-12,2018,Doha,Second Round,Hard,42.0,0.047619047619047616,0.6666666666666666
Sorana Cirstea,38.0,2.0,13,1.0,6.0,26.0,36.0,20.0,38.0,4.0,8.0,34.0,75.0,80.0,1,0.7222222222222222,0.5263157894736842,0.5,0.4533333333333333,2018-02-12,2018,Doha,Second Round,Hard,74.0,0.013513513513513514,0.6216216216216216
Anastasija Sevastova,15.0,2.0,12,4.0,3.0,27.0,38.0,9.0,22.0,6.0,10.0,30.0,52.0,66.0,1,0.7105263157894737,0.4090909090909091,0.6,0.5769230769230769,2018-02-12,2018,Doha,Second Round,Hard,60.0,0.06666666666666667,0.6
Mihaela Buzarnescu,43.0,2.0,12,4.0,3.0,18.0,29.0,11.0,18.0,6.0,10.0,32.0,52.0,61.0,1,0.6206896551724138,0.6111111111111112,0.6,0.6153846153846154,2018-02-12,2018,Doha,Second Round,Hard,47.0,0.0851063829787234,0.6170212765957447
Elina Svitolina,3.0,2.0,12,1.0,3.0,21.0,29.0,15.0,24.0,4.0,7.0,27.0,56.0,63.0,1,0.7241379310344828,0.625,0.5714285714285714,0.48214285714285715,2018-02-12,2018,Doha,Second Round,Hard,53.0,0.018867924528301886,0.6792452830188679
Caroline Wozniacki,1.0,2.0,13,0.0,1.0,24.0,33.0,5.0,16.0,6.0,9.0,36.0,62.0,65.0,1,0.7272727272727273,0.3125,0.6666666666666666,0.5806451612903226,2018-02-12,2018,Doha,Third Round,Hard,49.0,0.0,0.5918367346938775
Julia Goerges,10.0,2.0,12,3.0,2.0,20.0,25.0,13.0,21.0,4.0,6.0,22.0,46.0,55.0,1,0.8,0.6190476190476191,0.6666666666666666,0.4782608695652174,2018-02-12,2018,Doha,Third Round,Hard,46.0,0.06521739130434782,0.717391304347826
Garbine Muguruza,4.0,2.0,12,3.0,3.0,22.0,30.0,12.0,18.0,5.0,8.0,28.0,48.0,62.0,1,0.7333333333333333,0.6666666666666666,0.625,0.5833333333333334,2018-02-12,2018,Doha,Third Round,Hard,48.0,0.0625,0.7083333333333334
Angelique Kerber,9.0,2.0,13,4.0,3.0,35.0,47.0,8.0,23.0,5.0,10.0,41.0,85.0,84.0,1,0.7446808510638298,0.34782608695652173,0.5,0.4823529411764706,2018-02-12,2018,Doha,Third Round,Hard,70.0,0.05714285714285714,0.6142857142857143
Simona Halep,2.0,2.0,12,2.0,3.0,21.0,35.0,15.0,21.0,5.0,8.0,31.0,53.0,67.0,1,0.6,0.7142857142857143,0.625,0.5849056603773585,2018-02-12,2018,Doha,Third Round,Hard,56.0,0.03571428571428571,0.6428571428571429
Catherine Cartan Bellis,48.0,2.0,13,1.0,5.0,33.0,57.0,14.0,25.0,5.0,12.0,37.0,75.0,84.0,1,0.5789473684210527,0.56,0.4166666666666667,0.49333333333333335,2018-02-12,2018,Doha,Third Round,Hard,82.0,0.012195121951219513,0.573170731707317
Petra Kvitova,21.0,2.0,13,5.0,3.0,30.0,46.0,17.0,24.0,3.0,5.0,25.0,64.0,72.0,1,0.6521739130434783,0.7083333333333334,0.6,0.390625,2018-02-12,2018,Doha,Third Round,Hard,70.0,0.07142857142857142,0.6714285714285714
Caroline Garcia,7.0,2.0,14,6.0,4.0,38.0,54.0,16.0,30.0,3.0,7.0,35.0,83.0,89.0,1,0.7037037037037037,0.5333333333333333,0.42857142857142855,0.42168674698795183,2018-02-12,2018,Doha,Third Round,Hard,84.0,0.07142857142857142,0.6428571428571429
Caroline Wozniacki,1.0,2.0,14,7.0,2.0,41.0,67.0,20.0,37.0,3.0,9.0,46.0,114.0,107.0,1,0.6119402985074627,0.5405405405405406,0.3333333333333333,0.40350877192982454,2018-02-12,2018,Doha,Quarter-finals,Hard,104.0,0.0673076923076923,0.5865384615384616
Petra Kvitova,21.0,2.0,8,5.0,1.0,16.0,19.0,8.0,9.0,2.0,2.0,19.0,45.0,43.0,1,0.8421052631578947,0.8888888888888888,1.0,0.4222222222222222,2018-02-12,2018,Doha,Quarter-finals,Hard,28.0,0.17857142857142858,0.8571428571428571
Garbine Muguruza,4.0,2.0,15,2.0,2.0,42.0,56.0,10.0,22.0,4.0,6.0,30.0,74.0,82.0,1,0.75,0.45454545454545453,0.6666666666666666,0.40540540540540543,2018-02-12,2018,Doha,Quarter-finals,Hard,78.0,0.02564102564102564,0.6666666666666666
Simona Halep,2.0,2.0,12,4.0,5.0,25.0,43.0,16.0,30.0,6.0,19.0,42.0,76.0,83.0,1,0.5813953488372093,0.5333333333333333,0.3157894736842105,0.5526315789473685,2018-02-12,2018,Doha,Quarter-finals,Hard,73.0,0.0547945205479452,0.5616438356164384
Petra Kvitova,21.0,2.0,17,5.0,11.0,42.0,64.0,21.0,47.0,6.0,9.0,44.0,100.0,107.0,1,0.65625,0.44680851063829785,0.6666666666666666,0.44,2018-02-12,2018,Doha,Semi-finals,Hard,111.0,0.04504504504504504,0.5675675675675675
Petra Kvitova,21.0,2.0,15,6.0,6.0,41.0,58.0,17.0,35.0,3.0,8.0,35.0,91.0,93.0,1,0.7068965517241379,0.4857142857142857,0.375,0.38461538461538464,2018-02-12,2018,Doha,Finals,Hard,93.0,0.06451612903225806,0.6236559139784946
Elena Vesnina,23.0,2.0,13,3.0,5.0,32.0,41.0,14.0,32.0,4.0,7.0,27.0,64.0,73.0,1,0.7804878048780488,0.4375,0.5714285714285714,0.421875,2018-02-19,2018,Dubai,First Round,Hard,73.0,0.0410958904109589,0.6301369863013698
Anett Kontaveit,28.0,2.0,13,1.0,5.0,28.0,39.0,14.0,27.0,4.0,10.0,36.0,85.0,78.0,1,0.717948717948718,0.5185185185185185,0.4,0.4235294117647059,2018-02-19,2018,Dubai,First Round,Hard,66.0,0.015151515151515152,0.6363636363636364
Angelique Kerber,9.0,2.0,12,0.0,3.0,20.0,26.0,10.0,15.0,5.0,6.0,26.0,43.0,56.0,1,0.7692307692307693,0.6666666666666666,0.8333333333333334,0.6046511627906976,2018-02-19,2018,Dubai,First Round,Hard,41.0,0.0,0.7317073170731707
Caroline Garcia,7.0,2.0,13,10.0,0.0,30.0,46.0,16.0,21.0,3.0,6.0,23.0,58.0,69.0,1,0.6521739130434783,0.7619047619047619,0.5,0.39655172413793105,2018-02-19,2018,Dubai,First Round,Hard,67.0,0.14925373134328357,0.6865671641791045
Darya Kasatkina,24.0,2.0,13,1.0,9.0,27.0,45.0,12.0,32.0,7.0,13.0,38.0,75.0,77.0,1,0.6,0.375,0.5384615384615384,0.5066666666666667,2018-02-19,2018,Dubai,First Round,Hard,77.0,0.012987012987012988,0.5064935064935064
Johanna Konta,12.0,2.0,13,4.0,1.0,33.0,45.0,16.0,25.0,3.0,8.0,31.0,70.0,80.0,1,0.7333333333333333,0.64,0.375,0.44285714285714284,2018-02-19,2018,Dubai,First Round,Hard,70.0,0.05714285714285714,0.7
Ekaterina Makarova,37.0,2.0,16,1.0,10.0,45.0,62.0,22.0,53.0,5.0,14.0,53.0,123.0,120.0,1,0.7258064516129032,0.41509433962264153,0.35714285714285715,0.43089430894308944,2018-02-19,2018,Dubai,First Round,Hard,115.0,0.008695652173913044,0.5826086956521739
Qiang Wang,46.0,2.0,12,1.0,1.0,20.0,27.0,11.0,19.0,5.0,5.0,22.0,38.0,53.0,1,0.7407407407407407,0.5789473684210527,1.0,0.5789473684210527,2018-02-19,2018,Dubai,First Round,Hard,46.0,0.021739130434782608,0.6739130434782609
Naomi Osaka,48.0,2.0,12,2.0,1.0,23.0,34.0,10.0,22.0,6.0,8.0,29.0,51.0,62.0,1,0.6764705882352942,0.45454545454545453,0.75,0.5686274509803921,2018-02-19,2018,Dubai,First Round,Hard,56.0,0.03571428571428571,0.5892857142857143
Sara Errani,143.0,2.0,12,0.0,3.0,32.0,52.0,2.0,6.0,6.0,13.0,40.0,76.0,74.0,1,0.6153846153846154,0.3333333333333333,0.46153846153846156,0.5263157894736842,2018-02-19,2018,Dubai,First Round,Hard,58.0,0.0,0.5862068965517241
Catherine Cartan Bellis,41.0,2.0,12,0.0,4.0,27.0,40.0,13.0,26.0,5.0,7.0,31.0,56.0,71.0,1,0.675,0.5,0.7142857142857143,0.5535714285714286,2018-02-19,2018,Dubai,First Round,Hard,66.0,0.0,0.6060606060606061
Carla Suarez Navarro,27.0,2.0,12,2.0,1.0,26.0,42.0,11.0,17.0,5.0,10.0,35.0,64.0,72.0,1,0.6190476190476191,0.6470588235294118,0.5,0.546875,2018-02-19,2018,Dubai,First Round,Hard,59.0,0.03389830508474576,0.6271186440677966
Angelique Kerber,9.0,2.0,12,3.0,2.0,22.0,32.0,8.0,16.0,5.0,5.0,23.0,48.0,53.0,1,0.6875,0.5,1.0,0.4791666666666667,2018-02-19,2018,Dubai,Second Round,Hard,48.0,0.0625,0.625
Caroline Garcia,7.0,2.0,12,5.0,3.0,36.0,58.0,11.0,20.0,4.0,7.0,24.0,53.0,71.0,1,0.6206896551724138,0.55,0.5714285714285714,0.4528301886792453,2018-02-19,2018,Dubai,Second Round,Hard,78.0,0.0641025641025641,0.6025641025641025
Karolina Pliskova,5.0,2.0,17,11.0,6.0,34.0,49.0,24.0,52.0,7.0,8.0,40.0,85.0,98.0,1,0.6938775510204082,0.46153846153846156,0.875,0.47058823529411764,2018-02-19,2018,Dubai,Second Round,Hard,101.0,0.10891089108910891,0.5742574257425742
Darya Kasatkina,24.0,2.0,17,3.0,4.0,38.0,64.0,25.0,38.0,4.0,14.0,55.0,125.0,118.0,1,0.59375,0.6578947368421053,0.2857142857142857,0.44,2018-02-19,2018,Dubai,Second Round,Hard,102.0,0.029411764705882353,0.6176470588235294
Elina Svitolina,4.0,2.0,17,6.0,5.0,43.0,63.0,22.0,41.0,5.0,15.0,43.0,95.0,108.0,1,0.6825396825396826,0.5365853658536586,0.3333333333333333,0.45263157894736844,2018-02-19,2018,Dubai,Second Round,Hard,104.0,0.057692307692307696,0.625
Naomi Osaka,48.0,2.0,13,6.0,2.0,30.0,41.0,9.0,30.0,6.0,11.0,39.0,68.0,78.0,1,0.7317073170731707,0.3,0.5454545454545454,0.5735294117647058,2018-02-19,2018,Dubai,Second Round,Hard,71.0,0.08450704225352113,0.5492957746478874
Elena Vesnina,23.0,2.0,13,4.0,5.0,24.0,36.0,16.0,29.0,5.0,8.0,30.0,57.0,70.0,1,0.6666666666666666,0.5517241379310345,0.625,0.5263157894736842,2018-02-19,2018,Dubai,Second Round,Hard,65.0,0.06153846153846154,0.6153846153846154
Garbine Muguruza,3.0,2.0,13,6.0,4.0,29.0,45.0,11.0,28.0,6.0,13.0,41.0,75.0,81.0,1,0.6444444444444445,0.39285714285714285,0.46153846153846156,0.5466666666666666,2018-02-19,2018,Dubai,Second Round,Hard,73.0,0.0821917808219178,0.547945205479452
Darya Kasatkina,24.0,2.0,13,2.0,4.0,31.0,49.0,9.0,16.0,4.0,12.0,35.0,66.0,75.0,1,0.6326530612244898,0.5625,0.3333333333333333,0.5303030303030303,2018-02-19,2018,Dubai,Quarter-finals,Hard,65.0,0.03076923076923077,0.6153846153846154
Angelique Kerber,9.0,2.0,12,3.0,0.0,24.0,32.0,16.0,23.0,3.0,6.0,27.0,63.0,67.0,1,0.75,0.6956521739130435,0.5,0.42857142857142855,2018-02-19,2018,Dubai,Quarter-finals,Hard,55.0,0.05454545454545454,0.7272727272727273
Garbine Muguruza,3.0,2.0,13,2.0,3.0,29.0,34.0,12.0,26.0,4.0,9.0,35.0,70.0,76.0,1,0.8529411764705882,0.46153846153846156,0.4444444444444444,0.5,2018-02-19,2018,Dubai,Quarter-finals,Hard,60.0,0.03333333333333333,0.6833333333333333
Elina Svitolina,4.0,2.0,12,3.0,3.0,22.0,32.0,14.0,30.0,5.0,7.0,31.0,59.0,67.0,1,0.6875,0.4666666666666667,0.7142857142857143,0.5254237288135594,2018-02-19,2018,Dubai,Quarter-finals,Hard,62.0,0.04838709677419355,0.5806451612903226
