Player1,Player2,Rank_diff,Sets_Won_diff,Games_Won_diff,Aces_diff,DoubleFaults_diff,FirstServes_Won_diff,FirstServes_In_diff,SecondServes_Won_diff,SecondServes_In_diff,BreakPoints_Won_diff,BreakPoints_diff,ReturnPoints_Won_diff,ReturnPoints_Faced_diff,TotalPoints_Won_diff,FirstServes_ratio_diff,SecondServes_ratio_diff,BreakPoints_ratio_diff,ReturnPoints_ratio_diff,Court_Surface,Round_Description,datetime,year,month,day,Round_Description_clean,Player1_Rank,Player2_Rank,Player1_Rank_Grouped,Player2_Rank_Grouped,Player1Win
Elias Ymer,Hyeon Chung,43.0,2,5,7.0,-1.0,6,2,0,1,2.0,3.0,,,9,0.11973684210526314,-0.018518518518518545,0.1111111111111111,,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,212.0,169.0,"(200.0, 225.0]","(150.0, 175.0]",1
Tim Puetz,Jarmere Jenkins,-8.0,2,4,1.0,0.0,5,4,-1,-9,2.0,0.0,9.0,5.0,13,0.04700643245917857,0.16729323308270672,0.5,0.10648740930431067,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,183.0,191.0,"(175.0, 200.0]","(175.0, 200.0]",1
Michael Russell,Liam Broady,-37.0,2,5,-4.0,1.0,-2,-10,-1,-6,,14.0,,,10,0.10201149425287348,0.08333333333333331,-1.875,,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,156.0,193.0,"(150.0, 175.0]","(175.0, 200.0]",1
Illya Marchenko,Lukasz Kubot,-18.0,2,8,3.0,-2.0,9,1,1,-2,,6.0,,,21,0.2793103448275862,0.09444444444444444,-0.4285714285714286,,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,144.0,162.0,"(125.0, 150.0]","(150.0, 175.0]",1
Tim Smyczek,Maxime Authom,-85.0,1,3,10.0,0.0,4,0,-2,-9,1.0,8.0,,,13,0.06779661016949146,0.05658536585365859,-0.15032679738562088,,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,112.0,197.0,"(100.0, 125.0]","(175.0, 200.0]",1
Michal Przysiezny,Aljaz Bedene,54.0,-2,-4,-8.0,3.0,12,23,-10,-6,,-7.0,-15.0,-17.0,-13,-0.2212121212121213,-0.22895622895622897,0.75,-0.15252525252525254,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,170.0,116.0,"(150.0, 175.0]","(100.0, 125.0]",0
Omar Jasika,Marius Copil,377.0,-2,-5,-11.0,1.0,0,9,-2,2,-2.0,-6.0,-13.0,-11.0,-15,-0.2084942084942084,-0.08311688311688309,0.2222222222222222,-0.12545537340619306,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,571.0,194.0,"(550.0, 575.0]","(175.0, 200.0]",0
Steve Darcis,Jurgen Melzer,25.0,-1,2,3.0,-4.0,-3,1,6,-2,1.0,1.0,4.0,1.0,7,-0.05495251017639069,0.2380422691879867,0.06363636363636366,0.03758591065292094,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,133.0,108.0,"(125.0, 150.0]","(100.0, 125.0]",0
Jimmy Wang,Vincent Millot,-34.0,1,8,2.0,-4.0,17,12,-6,-7,4.0,5.0,,,17,0.17083333333333328,-0.05944055944055948,0.3055555555555556,,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,118.0,152.0,"(100.0, 125.0]","(150.0, 175.0]",1
Yuichi Sugita,Alexander Kudryavtsev,9.0,-2,-4,-6.0,-1.0,-7,2,-1,-4,-2.0,-2.0,,,-14,-0.24183006535947704,0.044642857142857095,-0.22857142857142854,,Hard,Qualifying,2015-01-19,2015,1,19,Qualifying,136.0,127.0,"(125.0, 150.0]","(125.0, 150.0]",0
Albert Ramos-Vinolas,Andrey Kuznetsov,-27.0,-2,-6,-7.0,-1.0,-4,-2,-15,-19,-2.0,1.0,,,-17,-0.03237179487179487,-0.13505747126436785,-0.3214285714285714,,Hard,First Round,2015-01-19,2015,1,19,First Round,61.0,88.0,"(50.0, 75.0]","(75.0, 100.0]",0
Alejandro Falla,Tomas Berdych,94.0,-3,-7,-0.0,-1.0,-25,-20,3,-2,-2.0,-0.0,-0.0,22.0,-22,-0.20000000000000007,0.11042471042471036,-0.25,-0.09166666666666667,Hard,First Round,2015-01-19,2015,1,19,First Round,101.0,7.0,"(100.0, 125.0]","(0.0, 25.0]",0
Alexander Kudryavtsev,Marinko Matosevic,46.0,-1,-4,-0.0,-0.0,-10,-16,10,27,-2.0,-14.0,-11.0,-11.0,-11,0.009643605870021,-0.07246646795827127,0.2272727272727273,-0.040335060216645346,Hard,First Round,2015-01-19,2015,1,19,First Round,127.0,81.0,"(125.0, 150.0]","(75.0, 100.0]",0
Paolo Lorenzi,Alexandr Dolgopolov,41.0,3,9,-8.0,-3.0,10,14,2,-13,4.0,9.0,11.0,-1.0,23,-0.010000000000000009,0.33220720720720714,0.4444444444444444,0.15401703072935946,Hard,First Round,2015-01-19,2015,1,19,First Round,64.0,23.0,"(50.0, 75.0]","(0.0, 25.0]",1
Novak Djokovic,Aljaz Bedene,-115.0,3,9,-4.0,0.0,9,-1,0,-9,4.0,5.0,19.0,10.0,28,0.18929110105580693,0.1563706563706564,0.5,0.18788223581282892,Hard,First Round,2015-01-19,2015,1,19,First Round,1.0,116.0,"(0.0, 25.0]","(100.0, 125.0]",1
Jarkko Nieminen,Andrey Golubev,-1.0,3,10,-1.0,-3.0,7,2,9,2,4.0,6.0,,,28,0.09133489461358313,0.24448529411764708,0.1454545454545454,,Hard,First Round,2015-01-19,2015,1,19,First Round,72.0,73.0,"(50.0, 75.0]","(50.0, 75.0]",1
Blaz Kavcic,James Duckworth,-18.0,-1,-4,-6.0,-0.0,-4,16,-9,-33,-2.0,8.0,4.0,17.0,-9,-0.14195785056108023,0.1502966381015161,-0.5904761904761904,-0.015341383762436434,Hard,First Round,2015-01-19,2015,1,19,First Round,102.0,120.0,"(100.0, 125.0]","(100.0, 125.0]",0
Adrian Mannarino,Blaz Rola,-44.0,3,8,0.0,0.0,0,-21,8,15,3.0,3.0,,,22,0.22457442164993457,0.033333333333333326,0.2222222222222222,,Hard,First Round,2015-01-19,2015,1,19,First Round,36.0,80.0,"(25.0, 50.0]","(75.0, 100.0]",1
Borna Coric,Jeremy Chardy,60.0,-2,-3,-6.0,-1.0,-15,-12,3,-2,-1.0,-0.0,,,-10,-0.08048780487804885,0.09812819058423139,-0.16666666666666669,,Hard,First Round,2015-01-19,2015,1,19,First Round,91.0,31.0,"(75.0, 100.0]","(25.0, 50.0]",0
Carlos Berlocq,Richard Gasquet,42.0,-3,-13,-2.0,1.0,-11,1,0,14,-6.0,-10.0,-26.0,-15.0,-37,-0.2511563367252544,-0.21538461538461534,-0.5454545454545454,-0.25565018015067154,Hard,First Round,2015-01-19,2015,1,19,First Round,70.0,28.0,"(50.0, 75.0]","(25.0, 50.0]",0
Andreas Seppi,Denis Istomin,-4.0,1,4,-5.0,2.0,6,5,0,-1,2.0,7.0,2.0,-4.0,8,0.02440582673140812,0.007562008469449488,0.005050505050505083,0.02364864864864863,Hard,First Round,2015-01-19,2015,1,19,First Round,46.0,50.0,"(25.0, 50.0]","(25.0, 50.0]",1
Denis Kudla,Feliciano Lopez,109.0,1,5,-14.0,2.0,2,21,5,9,-3.0,-14.0,-23.0,-30.0,-16,-0.13877417952618998,0.004922945205479423,0.18181818181818182,-0.07444444444444442,Hard,First Round,2015-01-19,2015,1,19,First Round,123.0,14.0,"(100.0, 125.0]","(0.0, 25.0]",0
Kevin Anderson,Diego Schwartzman,-44.0,2,3,24.0,7.0,25,23,-24,-28,1.0,4.0,,,7,0.0824638844301766,-0.15932914046121593,-0.007936507936507908,,Hard,First Round,2015-01-19,2015,1,19,First Round,15.0,59.0,"(0.0, 25.0]","(50.0, 75.0]",1
Roberto Bautista Agut,Dominic Thiem,-24.0,2,6,-3.0,0.0,30,54,-7,-25,2.0,-13.0,-6.0,-29.0,17,-0.09090909090909094,0.08794466403162055,0.3535353535353535,0.035456187895212266,Hard,First Round,2015-01-19,2015,1,19,First Round,16.0,40.0,"(0.0, 25.0]","(25.0, 50.0]",1
Dusan Lajovic,Sergiy Stakhovsky,-3.0,-1,-4,-10.0,-6.0,-7,4,-2,-11,-3.0,1.0,,,-11,-0.09409309500045371,0.05125000000000002,-0.21250000000000002,,Hard,First Round,2015-01-19,2015,1,19,First Round,68.0,71.0,"(50.0, 75.0]","(50.0, 75.0]",0
Dustin Brown,Grigor Dimitrov,79.0,-3,-11,-9.0,6.0,-8,5,-7,4,-5.0,-11.0,-24.0,-9.0,-39,-0.27200424178154825,-0.4166666666666667,-0.45454545454545453,-0.32388758782201404,Hard,First Round,2015-01-19,2015,1,19,First Round,90.0,11.0,"(75.0, 100.0]","(0.0, 25.0]",0
Go Soeda,Elias Ymer,-120.0,1,1,0.0,-2.0,-8,-8,3,-5,1.0,-2.0,8.0,13.0,3,-0.030263349337989243,0.08263305322128855,0.14285714285714285,0.018537028623353047,Hard,First Round,2015-01-19,2015,1,19,First Round,92.0,212.0,"(75.0, 100.0]","(200.0, 225.0]",1
Ernests Gulbis,Thanasi Kokkinakis,-134.0,-1,-2,14.0,7.0,-3,-17,-2,-1,-0.0,8.0,13.0,18.0,8,0.10722891566265069,-0.020847573479152448,-0.20512820512820512,0.033791706641083,Hard,First Round,2015-01-19,2015,1,19,First Round,13.0,147.0,"(0.0, 25.0]","(125.0, 150.0]",0
Fabio Fognini,Alejandro Gonzalez,-89.0,-2,-7,1.0,7.0,1,3,-12,-7,-3.0,-2.0,-7.0,4.0,-18,-0.020634920634920673,-0.16071428571428575,-0.23232323232323232,-0.07389162561576351,Hard,First Round,2015-01-19,2015,1,19,First Round,18.0,107.0,"(0.0, 25.0]","(100.0, 125.0]",0
Nick Kyrgios,Federico Delbonis,-9.0,1,3,8.0,0.0,-1,-8,6,2,1.0,5.0,11.0,6.0,16,0.04836875710662114,0.0892857142857143,-0.007936507936507936,0.05660377358490565,Hard,First Round,2015-01-19,2015,1,19,First Round,53.0,62.0,"(50.0, 75.0]","(50.0, 75.0]",1
Sam Groth,Filip Krajinovic,-15.0,3,6,19.0,4.0,17,7,-6,-5,2.0,8.0,9.0,-2.0,20,0.185820895522388,-0.09533468559837732,0.2222222222222222,0.10106382978723405,Hard,First Round,2015-01-19,2015,1,19,First Round,82.0,97.0,"(75.0, 100.0]","(75.0, 100.0]",1
Hiroki Moriya,Jerzy Janowicz,102.0,-2,-2,-23.0,-7.0,-9,-1,7,9,-0.0,-4.0,-10.0,-8.0,-12,-0.10339506172839508,0.05264759586122941,0.1454545454545454,-0.048139583771284467,Hard,First Round,2015-01-19,2015,1,19,First Round,146.0,44.0,"(125.0, 150.0]","(25.0, 50.0]",0
Igor Sijsling,Ricardas Berankis,-1.0,-1,0,7.0,2.0,-5,-2,6,5,-0.0,-0.0,,,-1,-0.03301886792452835,0.0494505494505495,-0.0,,Hard,First Round,2015-01-19,2015,1,19,First Round,84.0,85.0,"(75.0, 100.0]","(75.0, 100.0]",0
Milos Raonic,Illya Marchenko,-136.0,3,5,25.0,-5.0,18,16,-8,-20,1.0,1.0,14.0,4.0,24,0.06731050629206903,0.10666666666666669,0.5,0.13903985507246375,Hard,First Round,2015-01-19,2015,1,19,First Round,8.0,144.0,"(0.0, 25.0]","(125.0, 150.0]",1
James Ward,Fernando Verdasco,70.0,-2,-6,-7.0,-2.0,-14,-6,3,4,-3.0,-5.0,-9.0,2.0,-20,-0.12355584082156612,0.034146341463414664,-0.09523809523809523,-0.08042733319895184,Hard,First Round,2015-01-19,2015,1,19,First Round,103.0,33.0,"(100.0, 125.0]","(25.0, 50.0]",0
Santiago Giraldo,Jan Hernych,-169.0,3,11,1.0,1.0,22,11,-1,-8,5.0,9.0,18.0,-3.0,39,0.2954545454545455,0.12941176470588234,0.16666666666666669,0.2717391304347826,Hard,First Round,2015-01-19,2015,1,19,First Round,32.0,201.0,"(25.0, 50.0]","(200.0, 225.0]",1
Jan-Lennard Struff,Dudi Sela,-49.0,-1,-2,8.0,2.0,-3,-16,-3,5,-1.0,2.0,5.0,11.0,-1,0.08398369248689574,-0.07097850259451444,-0.10216718266253871,0.0016611295681063232,Hard,First Round,2015-01-19,2015,1,19,First Round,57.0,106.0,"(50.0, 75.0]","(100.0, 125.0]",0
John Isner,Jimmy Wang,-97.0,3,5,26.0,1.0,5,-10,-8,-13,2.0,6.0,20.0,23.0,17,0.19761904761904758,0.016666666666666607,0.2857142857142857,0.14336468129571578,Hard,First Round,2015-01-19,2015,1,19,First Round,21.0,118.0,"(0.0, 25.0]","(100.0, 125.0]",1
Viktor Troicki,Jiri Vesely,15.0,2,7,8.0,-3.0,-6,-9,15,6,3.0,2.0,12.0,3.0,21,0.005404014410705038,0.2599896211728075,0.41666666666666663,0.1031746031746032,Hard,First Round,2015-01-19,2015,1,19,First Round,54.0,39.0,"(50.0, 75.0]","(25.0, 50.0]",1
Ivan Dodig,Joao Souza,-29.0,3,6,3.0,2.0,5,0,-4,-12,3.0,-1.0,13.0,12.0,14,0.06944444444444453,0.0301659125188537,0.2954545454545454,0.06877609316633704,Hard,First Round,2015-01-19,2015,1,19,First Round,86.0,115.0,"(75.0, 100.0]","(100.0, 125.0]",1
John Millman,Leonardo Mayer,125.0,-3,-10,-11.0,2.0,-19,-8,3,9,-5.0,-8.0,-17.0,-1.0,-33,-0.28476190476190477,-0.016304347826086973,0.33333333333333337,-0.226027397260274,Hard,First Round,2015-01-19,2015,1,19,First Round,151.0,26.0,"(150.0, 175.0]","(25.0, 50.0]",0
Jordan Thompson,Joao Sousa,219.0,-3,-5,-0.0,9.0,-8,-4,11,23,-2.0,-9.0,-16.0,-19.0,-13,-0.07163742690058483,-0.014285714285714235,0.01470588235294118,-0.0717255717255717,Hard,First Round,2015-01-19,2015,1,19,First Round,274.0,55.0,"(250.0, 275.0]","(50.0, 75.0]",0
Simone Bolelli,Juan Monaco,-15.0,2,8,-3.0,0.0,-7,-29,3,-6,4.0,12.0,31.0,35.0,27,0.1815462494247585,0.15273412947831555,-0.09999999999999998,0.16088888888888886,Hard,First Round,2015-01-19,2015,1,19,First Round,48.0,63.0,"(25.0, 50.0]","(50.0, 75.0]",1
Benjamin Becker,Julien Benneteau,16.0,2,6,3.0,1.0,0,-3,8,5,3.0,3.0,6.0,-2.0,14,0.030555555555555558,0.11195542046605866,0.22499999999999998,0.0560224089635854,Hard,First Round,2015-01-19,2015,1,19,First Round,41.0,25.0,"(25.0, 50.0]","(0.0, 25.0]",1
Kenny De Schepper,Lukas Rosol,64.0,-1,-6,-3.0,-0.0,4,11,-16,-21,-3.0,-9.0,,,-14,-0.03828828828828834,-0.09521126760563375,-0.07342657342657341,,Hard,First Round,2015-01-19,2015,1,19,First Round,94.0,30.0,"(75.0, 100.0]","(25.0, 50.0]",0
Steve Johnson,Kyle Edmund,-154.0,3,7,12.0,0.0,12,4,-8,-15,4.0,8.0,15.0,11.0,19,0.15645671555939022,0.015427769985974837,0.4444444444444444,0.11428872942169688,Hard,First Round,2015-01-19,2015,1,19,First Round,38.0,192.0,"(25.0, 50.0]","(175.0, 200.0]",1
Andreas Haider-Maurer,Laurent Lokoli,-180.0,2,5,0.0,3.0,-15,-34,15,17,3.0,4.0,,,17,0.12372735116479727,0.1307506053268765,0.125,,Hard,First Round,2015-01-19,2015,1,19,First Round,79.0,259.0,"(75.0, 100.0]","(250.0, 275.0]",1
Lucas Pouille,Gael Monfils,98.0,-1,-5,-16.0,-1.0,-22,-17,11,12,-3.0,-1.0,-6.0,5.0,-17,-0.10120481927710845,0.08397457343593173,-0.23484848484848486,-0.05215324384787473,Hard,First Round,2015-01-19,2015,1,19,First Round,117.0,19.0,"(100.0, 125.0]","(0.0, 25.0]",0
Luke Saville,Tim Smyczek,52.0,-3,-5,-1.0,1.0,1,12,1,10,-2.0,-6.0,-20.0,-22.0,-18,-0.10418482999128165,-0.11746031746031749,0.04395604395604391,-0.11088971671142683,Hard,First Round,2015-01-19,2015,1,19,First Round,164.0,112.0,"(150.0, 175.0]","(100.0, 125.0]",0
Marsel Ilhan,Stan Wawrinka,96.0,-3,-11,-5.0,3.0,-5,8,-5,1,-5.0,-8.0,-19.0,-9.0,-29,-0.2220279720279721,-0.15966386554621853,-0.5,-0.18921308576480989,Hard,First Round,2015-01-19,2015,1,19,First Round,100.0,4.0,"(75.0, 100.0]","(0.0, 25.0]",0
Lukas Lacko,Maximo Gonzalez,1.0,1,8,10.0,-4.0,-1,-29,-13,-22,5.0,15.0,,,23,0.20072239422084615,-0.0391612704286155,-0.35000000000000003,,Hard,First Round,2015-01-19,2015,1,19,First Round,99.0,98.0,"(75.0, 100.0]","(75.0, 100.0]",1
Michael Russell,David Goffin,134.0,-2,-10,-7.0,-2.0,12,37,-9,-6,-5.0,-6.0,-28.0,-31.0,-25,-0.1362994350282486,-0.10275689223057649,-0.15601023017902815,-0.10162862959391405,Hard,First Round,2015-01-19,2015,1,19,First Round,156.0,22.0,"(150.0, 175.0]","(0.0, 25.0]",0
Malek Jaziri,Mikhail Kukushkin,24.0,2,4,-2.0,4.0,2,-5,7,13,1.0,-4.0,,,10,0.06979131029763941,-0.000683060109289535,0.13122171945701358,,Hard,First Round,2015-01-19,2015,1,19,First Round,75.0,51.0,"(50.0, 75.0]","(50.0, 75.0]",1
Mikhail Youzhny,Rafael Nadal,46.0,-3,-11,1.0,2.0,-3,12,-3,16,-6.0,-10.0,-34.0,-28.0,-40,-0.2899696048632219,-0.42344497607655507,-0.5454545454545454,-0.3537667698658411,Hard,First Round,2015-01-19,2015,1,19,First Round,49.0,3.0,"(25.0, 50.0]","(0.0, 25.0]",0
Nicolas Almagro,Kei Nishikori,64.0,-3,-7,4.0,5.0,3,14,-1,10,-3.0,-7.0,-22.0,-24.0,-20,-0.10249042145593878,-0.13647342995169082,-0.05294117647058827,-0.11720158672917419,Hard,First Round,2015-01-19,2015,1,19,First Round,69.0,5.0,"(50.0, 75.0]","(0.0, 25.0]",0
Marius Copil,Pablo Andujar,151.0,3,10,16.0,1.0,7,2,17,24,5.0,3.0,,,22,0.10175438596491226,0.15425219941348967,0.36111111111111116,,Hard,First Round,2015-01-19,2015,1,19,First Round,194.0,43.0,"(175.0, 200.0]","(25.0, 50.0]",1
Pablo Carreno Busta,Gilles Muller,10.0,-3,-4,-22.0,-2.0,1,16,-3,-8,-1.0,1.0,-10.0,-8.0,-12,-0.153156146179402,0.02591362126245844,-0.125,-0.06509178673297739,Hard,First Round,2015-01-19,2015,1,19,First Round,52.0,42.0,"(50.0, 75.0]","(25.0, 50.0]",0
Pablo Cuevas,Matthias Bachinger,-113.0,-3,-9,-0.0,2.0,-3,5,-6,4,-4.0,-7.0,,,-27,-0.10782703886152156,-0.22440622440622443,-0.16666666666666669,,Hard,First Round,2015-01-19,2015,1,19,First Round,29.0,142.0,"(25.0, 50.0]","(125.0, 150.0]",0
Philipp Kohlschreiber,Paul-Henri Mathieu,-69.0,3,13,10.0,-4.0,5,-13,0,-11,7.0,12.0,,,34,0.33049886621315194,0.2306451612903226,0.5833333333333334,,Hard,First Round,2015-01-19,2015,1,19,First Round,24.0,93.0,"(0.0, 25.0]","(75.0, 100.0]",1
Guillermo Garcia-Lopez,Peter Gojowczyk,-59.0,2,4,-5.0,0.0,8,7,-5,-8,3.0,5.0,,,7,0.045634920634920695,-0.023899371069182385,0.12121212121212122,,Hard,First Round,2015-01-19,2015,1,19,First Round,37.0,96.0,"(25.0, 50.0]","(75.0, 100.0]",1
Gilles Simon,Robin Haase,-63.0,3,10,-5.0,-1.0,-1,-10,12,-2,5.0,5.0,23.0,12.0,34,0.17112299465240643,0.41874999999999996,0.4166666666666667,0.2680921052631579,Hard,First Round,2015-01-19,2015,1,19,First Round,20.0,83.0,"(0.0, 25.0]","(75.0, 100.0]",1
Ruben Bemelmans,Ivo Karlovic,146.0,-3,-8,-12.0,3.0,-12,1,7,15,-4.0,-9.0,,,-26,-0.2533333333333334,-0.049535603715170295,-0.36363636363636365,,Hard,First Round,2015-01-19,2015,1,19,First Round,173.0,27.0,"(150.0, 175.0]","(25.0, 50.0]",0
Sam Querrey,Vasek Pospisil,-25.0,-1,-2,4.0,2.0,0,-10,-16,-11,-1.0,6.0,5.0,21.0,-11,0.08682675349342006,-0.16060606060606059,-0.2857142857142857,-0.012411015361558642,Hard,First Round,2015-01-19,2015,1,19,First Round,35.0,60.0,"(25.0, 50.0]","(50.0, 75.0]",0
Stephane Robert,Marcel Granollers,74.0,-3,-7,-3.0,3.0,-11,-8,5,8,-3.0,-2.0,,,-12,-0.10715667311411992,0.024624624624624558,-0.2027972027972028,,Hard,First Round,2015-01-19,2015,1,19,First Round,132.0,58.0,"(125.0, 150.0]","(50.0, 75.0]",0
Martin Klizan,Tatsuma Ito,-55.0,3,7,2.0,-5.0,6,3,-3,-18,3.0,3.0,18.0,15.0,21,0.0644431882419445,0.14250000000000002,0.2142857142857143,0.12335722819593786,Hard,First Round,2015-01-19,2015,1,19,First Round,34.0,89.0,"(25.0, 50.0]","(75.0, 100.0]",1
Marcos Baghdatis,Teymuraz Gabashvili,11.0,1,4,22.0,1.0,6,-12,-9,-13,2.0,14.0,22.0,25.0,19,0.14225282833251351,-0.03810367744793974,-0.25120772946859904,0.07373565660858478,Hard,First Round,2015-01-19,2015,1,19,First Round,78.0,67.0,"(75.0, 100.0]","(50.0, 75.0]",1
Thomaz Bellucci,David Ferrer,55.0,-2,-12,-0.0,-1.0,-15,1,7,19,-7.0,-6.0,-28.0,-20.0,-36,-0.25489159175039666,-0.08383838383838393,-0.55,-0.1934972244250595,Hard,First Round,2015-01-19,2015,1,19,First Round,65.0,10.0,"(50.0, 75.0]","(0.0, 25.0]",0
Donald Young,Tim Puetz,-127.0,2,7,-5.0,-3.0,-6,-11,6,-9,3.0,8.0,,,20,0.03943661971830992,0.2297560975609756,0.023809523809523836,,Hard,First Round,2015-01-19,2015,1,19,First Round,56.0,183.0,"(50.0, 75.0]","(175.0, 200.0]",1
Bernard Tomic,Tobias Kamke,-29.0,2,8,22.0,-1.0,23,27,-4,-9,4.0,1.0,1.0,-18.0,20,0.04318831375039689,0.007602862254025011,0.37777777777777777,0.05919155983561308,Hard,First Round,2015-01-19,2015,1,19,First Round,66.0,95.0,"(50.0, 75.0]","(75.0, 100.0]",1
Edouard Roger-Vasselin,Tommy Robredo,102.0,-1,-1,-1.0,,0,-1,-1,-1,-1.0,0.0,,,0,0.07272727272727275,-0.09999999999999998,-1.0,,Hard,First Round,2015-01-19,2015,1,19,First Round,119.0,17.0,"(100.0, 125.0]","(0.0, 25.0]",1
Jurgen Melzer,Victor Estrella Burgos,31.0,3,11,9.0,8.0,14,3,5,4,5.0,4.0,,,31,0.26305609284332687,0.10135841170323928,0.4666666666666666,,Hard,First Round,2015-01-19,2015,1,19,First Round,108.0,77.0,"(100.0, 125.0]","(75.0, 100.0]",1
Roger Federer,Yen-Hsun Lu,-45.0,3,8,8.0,1.0,14,1,-6,-15,4.0,10.0,22.0,14.0,30,0.23464912280701755,0.07879924953095685,0.2857142857142857,0.19550366414110046,Hard,First Round,2015-01-19,2015,1,19,First Round,2.0,47.0,"(0.0, 25.0]","(25.0, 50.0]",1
Yuki Bhambri,Andy Murray,311.0,-3,-6,-8.0,3.0,4,17,-8,5,-2.0,-1.0,-26.0,-22.0,-30,-0.10660124888492417,-0.3141945773524721,-0.2666666666666666,-0.17772692601067885,Hard,First Round,2015-01-19,2015,1,19,First Round,317.0,6.0,"(300.0, 325.0]","(0.0, 25.0]",0
Ze Zhang,Lleyton Hewitt,100.0,-2,-6,-0.0,1.0,8,19,-5,10,-3.0,-11.0,-26.0,-29.0,-23,-0.07017543859649122,-0.25017618040873857,0.13157894736842107,-0.13454715219421104,Hard,First Round,2015-01-19,2015,1,19,First Round,187.0,87.0,"(175.0, 200.0]","(75.0, 100.0]",0
Feliciano Lopez,Adrian Mannarino,-22.0,0,1,15.0,-5.0,-14,-13,15,13,0.0,0.0,1.0,0.0,2,-0.0975677169707021,0.21556603773584904,0.0,0.009345794392523366,Hard,Second Round,2015-01-19,2015,1,19,Second Round,14.0,36.0,"(0.0, 25.0]","(25.0, 50.0]",1
Guillermo Garcia-Lopez,Alejandro Gonzalez,-70.0,3,11,0.0,-2.0,4,-1,11,-2,5.0,8.0,18.0,3.0,33,0.11324041811846686,0.30526315789473685,0.2121212121212121,0.20793454769990738,Hard,Second Round,2015-01-19,2015,1,19,Second Round,37.0,107.0,"(25.0, 50.0]","(100.0, 125.0]",1
John Isner,Andreas Haider-Maurer,-58.0,2,3,8.0,-5.0,0,-15,-3,-13,1.0,3.0,25.0,28.0,22,0.1630434782608695,0.1510263929618768,-0.09999999999999998,0.1646875,Hard,Second Round,2015-01-19,2015,1,19,Second Round,21.0,79.0,"(0.0, 25.0]","(75.0, 100.0]",1
Novak Djokovic,Andrey Kuznetsov,-87.0,3,13,6.0,-1.0,6,-4,3,-19,6.0,12.0,32.0,23.0,41,0.24175824175824168,0.3891352549889135,-0.46153846153846156,0.33947368421052637,Hard,Second Round,2015-01-19,2015,1,19,Second Round,1.0,88.0,"(0.0, 25.0]","(75.0, 100.0]",1
David Goffin,Marcos Baghdatis,-56.0,-2,-11,-11.0,6.0,-26,-27,-9,-4,-5.0,-7.0,-4.0,31.0,-39,-0.1417481311098332,-0.13873626373626374,-0.11805555555555558,-0.1656565656565656,Hard,Second Round,2015-01-19,2015,1,19,Second Round,22.0,78.0,"(0.0, 25.0]","(75.0, 100.0]",0
Donald Young,Milos Raonic,48.0,-3,-6,-12.0,2.0,1,9,-8,0,-2.0,-4.0,-16.0,-9.0,-23,-0.1082417582417583,-0.3076923076923077,-0.5,-0.16135084427767357,Hard,Second Round,2015-01-19,2015,1,19,Second Round,56.0,8.0,"(50.0, 75.0]","(0.0, 25.0]",0
Edouard Roger-Vasselin,Malek Jaziri,44.0,-1,2,7.0,-0.0,12,12,-17,-34,1.0,7.0,17.0,22.0,12,0.040726285423383635,-0.0,-0.10588235294117648,0.07074319089337866,Hard,Second Round,2015-01-19,2015,1,19,Second Round,119.0,75.0,"(100.0, 125.0]","(50.0, 75.0]",0
Gael Monfils,Jerzy Janowicz,-25.0,-1,-2,7.0,-5.0,7,4,1,7,-2.0,-6.0,-3.0,-11.0,5,0.03971756398940862,-0.03654188948306597,0.010695187165775388,0.006993006993006978,Hard,Second Round,2015-01-19,2015,1,19,Second Round,19.0,44.0,"(0.0, 25.0]","(25.0, 50.0]",0
Go Soeda,Fernando Verdasco,59.0,-3,-8,-12.0,-4.0,-10,-6,-3,3,-3.0,-3.0,-10.0,3.0,-23,-0.09389400921658986,-0.13131313131313138,-0.2777777777777778,-0.1179633867276888,Hard,Second Round,2015-01-19,2015,1,19,Second Round,92.0,33.0,"(75.0, 100.0]","(25.0, 50.0]",0
Kei Nishikori,Ivan Dodig,-81.0,2,5,-9.0,1.0,3,7,10,-1,2.0,2.0,7.0,-6.0,20,-0.03082191780821919,0.24584717607973416,0.11428571428571432,0.07645562464669303,Hard,Second Round,2015-01-19,2015,1,19,Second Round,5.0,86.0,"(0.0, 25.0]","(75.0, 100.0]",1
Nick Kyrgios,Ivo Karlovic,26.0,2,3,-15.0,-2.0,-5,3,8,6,1.0,4.0,-6.0,-9.0,-3,-0.09915759915759914,0.0992063492063493,-0.16666666666666669,-0.03529411764705881,Hard,Second Round,2015-01-19,2015,1,19,Second Round,53.0,27.0,"(50.0, 75.0]","(25.0, 50.0]",1
